date,case,text,source,clean_text,frame_security,frame_humanitarian,frame_economic,frame_responsibility,frame_diplomacy
2022-11-13,Rohingya,Migration reporting discusses humanitarian and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and refugee in the context of conflict.,0,2,0,0,0
2023-12-19,Rohingya,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2023-04-09,Rohingya,Migration reporting discusses security and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and refugee in the context of conflict.,1,1,0,0,0
2023-07-02,Rohingya,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2023-07-14,Rohingya,Migration reporting discusses border and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and security in the context of conflict.,2,0,0,0,0
2022-01-13,Rohingya,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2024-03-31,Rohingya,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2022-03-04,Rohingya,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2023-03-17,Rohingya,Migration reporting discusses responsibility and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses responsibility and security in the context of conflict.,1,0,0,1,0
2023-11-30,Rohingya,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2023-10-01,Rohingya,Migration reporting discusses security and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and refugee in the context of conflict.,1,1,0,0,0
2022-04-18,Rohingya,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2022-04-12,Rohingya,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2024-06-26,Rohingya,Migration reporting discusses responsibility and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses responsibility and security in the context of conflict.,1,0,0,1,0
2024-04-28,Rohingya,Migration reporting discusses humanitarian and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and refugee in the context of conflict.,0,2,0,0,0
2023-12-08,Rohingya,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2024-09-23,Rohingya,Migration reporting discusses refugee and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and humanitarian in the context of conflict.,0,2,0,0,0
2024-03-20,Rohingya,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2023-02-23,Rohingya,Migration reporting discusses humanitarian and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and security in the context of conflict.,1,1,0,0,0
2023-06-08,Rohingya,Migration reporting discusses border and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and refugee in the context of conflict.,1,1,0,0,0
2022-01-16,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2022-09-22,MiddleEast,Migration reporting discusses refugee and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and humanitarian in the context of conflict.,0,2,0,0,0
2024-10-21,MiddleEast,Migration reporting discusses security and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and border in the context of conflict.,2,0,0,0,0
2022-03-28,MiddleEast,Migration reporting discusses security and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and border in the context of conflict.,2,0,0,0,0
2022-06-09,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2024-04-08,MiddleEast,Migration reporting discusses diplomacy and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and security in the context of conflict.,1,0,0,0,1
2024-04-09,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2022-12-18,MiddleEast,Migration reporting discusses diplomacy and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and security in the context of conflict.,1,0,0,0,1
2024-06-13,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2024-06-11,MiddleEast,Migration reporting discusses refugee and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and security in the context of conflict.,1,1,0,0,0
2024-03-21,MiddleEast,Migration reporting discusses diplomacy and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and humanitarian in the context of conflict.,0,1,0,0,1
2023-11-14,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2024-11-11,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2024-11-10,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2023-12-21,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2022-07-30,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2023-02-09,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2022-11-10,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2024-10-08,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2023-10-24,MiddleEast,Migration reporting discusses humanitarian and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and border in the context of conflict.,1,1,0,0,0
2022-05-20,MiddleEast,Migration reporting discusses border and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and diplomacy in the context of conflict.,1,0,0,0,1
2023-07-17,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-11-05,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-08-03,MiddleEast,Migration reporting discusses security and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and refugee in the context of conflict.,1,1,0,0,0
2024-01-26,MiddleEast,Migration reporting discusses security and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and refugee in the context of conflict.,1,1,0,0,0
2024-11-04,MiddleEast,Migration reporting discusses border and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and security in the context of conflict.,2,0,0,0,0
2024-07-10,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-09-01,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2024-07-11,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2022-06-22,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2023-05-23,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2024-01-16,MiddleEast,Migration reporting discusses diplomacy and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and border in the context of conflict.,1,0,0,0,1
2024-04-17,MiddleEast,Migration reporting discusses refugee and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and security in the context of conflict.,1,1,0,0,0
2023-11-17,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2022-07-13,MiddleEast,Migration reporting discusses diplomacy and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and refugee in the context of conflict.,0,1,0,0,1
2022-11-04,MiddleEast,Migration reporting discusses security and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and humanitarian in the context of conflict.,1,1,0,0,0
2023-12-18,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2022-06-23,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2023-11-04,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2022-07-11,MiddleEast,Migration reporting discusses refugee and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and diplomacy in the context of conflict.,0,1,0,0,1
2022-02-07,MiddleEast,Migration reporting discusses diplomacy and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and humanitarian in the context of conflict.,0,1,0,0,1
2023-03-15,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2023-04-09,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2022-06-08,MiddleEast,Migration reporting discusses security and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and refugee in the context of conflict.,1,1,0,0,0
2023-11-21,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2024-02-11,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2023-01-06,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2022-03-31,MiddleEast,Migration reporting discusses diplomacy and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and humanitarian in the context of conflict.,0,1,0,0,1
2024-06-28,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2024-12-29,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-08-18,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-06-21,MiddleEast,Migration reporting discusses diplomacy and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and border in the context of conflict.,1,0,0,0,1
2024-10-26,MiddleEast,Migration reporting discusses humanitarian and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and refugee in the context of conflict.,0,2,0,0,0
2022-10-11,MiddleEast,Migration reporting discusses security and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and border in the context of conflict.,2,0,0,0,0
2024-01-31,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2022-09-13,MiddleEast,Migration reporting discusses security and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and humanitarian in the context of conflict.,1,1,0,0,0
2023-07-13,MiddleEast,Migration reporting discusses refugee and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and humanitarian in the context of conflict.,0,2,0,0,0
2024-06-14,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2024-07-12,MiddleEast,Migration reporting discusses security and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and border in the context of conflict.,2,0,0,0,0
2022-04-20,MiddleEast,Migration reporting discusses refugee and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and diplomacy in the context of conflict.,0,1,0,0,1
2023-04-28,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2023-04-05,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2022-07-22,MiddleEast,Migration reporting discusses humanitarian and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and refugee in the context of conflict.,0,2,0,0,0
2022-03-20,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2024-08-18,MiddleEast,Migration reporting discusses refugee and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and security in the context of conflict.,1,1,0,0,0
2022-06-12,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2023-03-18,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2024-12-16,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2023-05-02,MiddleEast,Migration reporting discusses security and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and refugee in the context of conflict.,1,1,0,0,0
2023-05-04,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2022-05-09,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2022-02-03,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2023-08-20,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2023-05-08,MiddleEast,Migration reporting discusses humanitarian and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and security in the context of conflict.,1,1,0,0,0
2024-12-08,MiddleEast,Migration reporting discusses security and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and refugee in the context of conflict.,1,1,0,0,0
2024-03-10,MiddleEast,Migration reporting discusses security and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and border in the context of conflict.,2,0,0,0,0
2024-02-04,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2022-05-19,MiddleEast,Migration reporting discusses humanitarian and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and security in the context of conflict.,1,1,0,0,0
2023-11-12,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2023-12-23,MiddleEast,Migration reporting discusses humanitarian and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and border in the context of conflict.,1,1,0,0,0
2024-09-07,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2022-05-10,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2023-02-17,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2022-03-27,MiddleEast,Migration reporting discusses diplomacy and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and border in the context of conflict.,1,0,0,0,1
2024-08-27,MiddleEast,Migration reporting discusses security and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and humanitarian in the context of conflict.,1,1,0,0,0
2023-08-09,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2023-07-14,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-06-13,MiddleEast,Migration reporting discusses border and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and refugee in the context of conflict.,1,1,0,0,0
2023-11-26,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2024-10-15,MiddleEast,Migration reporting discusses refugee and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and diplomacy in the context of conflict.,0,1,0,0,1
2022-06-19,MiddleEast,Migration reporting discusses security and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and border in the context of conflict.,2,0,0,0,0
2023-01-05,MiddleEast,Migration reporting discusses diplomacy and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and security in the context of conflict.,1,0,0,0,1
2022-06-13,MiddleEast,Migration reporting discusses diplomacy and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and refugee in the context of conflict.,0,1,0,0,1
2024-07-02,MiddleEast,Migration reporting discusses humanitarian and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and border in the context of conflict.,1,1,0,0,0
2023-12-21,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2024-06-09,MiddleEast,Migration reporting discusses security and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and refugee in the context of conflict.,1,1,0,0,0
2024-04-11,MiddleEast,Migration reporting discusses refugee and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and humanitarian in the context of conflict.,0,2,0,0,0
2022-03-05,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2024-06-16,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2022-05-18,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-01-12,MiddleEast,Migration reporting discusses refugee and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and security in the context of conflict.,1,1,0,0,0
2022-11-11,MiddleEast,Migration reporting discusses diplomacy and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and refugee in the context of conflict.,0,1,0,0,1
2024-06-28,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2022-10-09,MiddleEast,Migration reporting discusses border and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and diplomacy in the context of conflict.,1,0,0,0,1
2023-07-25,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2022-02-23,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2024-11-26,MiddleEast,Migration reporting discusses refugee and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and security in the context of conflict.,1,1,0,0,0
2023-06-21,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2023-08-08,MiddleEast,Migration reporting discusses humanitarian and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and security in the context of conflict.,1,1,0,0,0
2022-10-05,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2022-12-20,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2023-12-13,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2023-08-18,MiddleEast,Migration reporting discusses humanitarian and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and refugee in the context of conflict.,0,2,0,0,0
2024-01-11,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2023-02-16,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2024-10-08,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-01-26,MiddleEast,Migration reporting discusses refugee and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and humanitarian in the context of conflict.,0,2,0,0,0
2022-06-26,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-03-26,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2024-04-18,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2023-10-12,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2024-08-12,MiddleEast,Migration reporting discusses humanitarian and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and refugee in the context of conflict.,0,2,0,0,0
2022-09-22,MiddleEast,Migration reporting discusses refugee and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and security in the context of conflict.,1,1,0,0,0
2022-09-12,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2022-12-04,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2023-04-07,MiddleEast,Migration reporting discusses refugee and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and diplomacy in the context of conflict.,0,1,0,0,1
2022-06-11,MiddleEast,Migration reporting discusses humanitarian and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and diplomacy in the context of conflict.,0,1,0,0,1
2022-09-14,MiddleEast,Migration reporting discusses refugee and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and security in the context of conflict.,1,1,0,0,0
2024-10-26,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2022-11-12,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2023-11-23,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2022-06-16,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2023-06-27,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2024-05-03,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2023-08-17,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2024-04-11,MiddleEast,Migration reporting discusses border and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and security in the context of conflict.,2,0,0,0,0
2022-05-03,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2024-05-01,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2023-11-28,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2023-10-16,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2024-01-29,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2023-05-11,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2024-07-09,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2022-07-18,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-02-26,MiddleEast,Migration reporting discusses humanitarian and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and refugee in the context of conflict.,0,2,0,0,0
2023-11-02,MiddleEast,Migration reporting discusses humanitarian and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and refugee in the context of conflict.,0,2,0,0,0
